reviewId:ID(Review),Rating,ReviewText,ReviewDate,ReviewID,labels:LABEL
1310,1.7,收到货后，这款格力 智能窗帘 Plus质量太差。主要问题在于功能单一。以后不会再考虑这个品牌的产品。,2025-04-08,1310,Review
1477,4.8,在看电影时时使用效果很好，特别是智能联动功能。,2025-04-08,1477,Review
1601,1.4,使用一周后出现故障，售后服务差，售后服务也不好。,2025-04-08,1601,Review
158,1.2,这款产品有严重问题，智能化程度低，已经申请退款。,2025-04-07,158,Review
755,2.1,购买后，这款智能门锁性价比极低。电池寿命简直无法忍受。已经申请退款了。,2025-04-07,755,Review
611,2.9,对这款智能电视非常不满意，安装困难，浪费钱。,2025-04-06,611,Review
875,3.5,总体来说还行，性价比高，就是兼容性差。,2025-04-06,875,Review
1350,2.8,不推荐这款智能窗帘，兼容性差，很失望。,2025-04-06,1350,Review
1418,3.6,智能体重秤的质量还可以，性价比高，不过稳定性差。,2025-04-06,1418,Review
774,1.6,不推荐这款智能空气净化器，画质模糊，很失望。,2025-04-05,774,Review
1679,1.9,信号强度问题很严重，完全不值这个价格。,2025-04-05,1679,Review
819,2.6,使用一周后出现故障，做工一般，售后服务也不好。,2025-04-04,819,Review
1072,1.6,不推荐这款智能插座，做工一般，很失望。,2025-04-04,1072,Review
1184,2.0,这款产品有严重问题，安装困难，已经申请退款。,2025-04-04,1184,Review
109,4.0,这款产品的自动升级特别好用，在户外活动时特别方便。,2025-04-03,109,Review
205,2.9,试用了几天，这款松下 智能插座 Pro不值这个价格。主要问题在于音质一般。以后不会再考虑这个品牌的产品。,2025-04-01,205,Review
965,4.8,这款智能体重秤质量很好，续航时间长。总体来说很满意。,2025-04-01,965,Review
1096,4.8,在多次对比之后选择了这款，这款智能空调值得推荐。推荐给有需要的朋友。,2025-04-01,1096,Review
81,3.1,总体来说还行，续航时间长，就是音质一般。,2025-03-31,81,Review
1048,4.8,这款智能开关的智能学习功能很实用，质量很好。,2025-03-31,1048,Review
1238,1.1,这款产品有严重问题，智能化程度低，已经申请退款。,2025-03-31,1238,Review
1404,4.6,智能电饭煲的设计很人性化，功能齐全，值得推荐。,2025-03-31,1404,Review
1530,2.4,使用后感觉，这款LG 智能手环 Elite有严重问题。在晚上睡前时完全不能正常工作。希望厂家能重视这些问题。,2025-03-31,1530,Review
1834,2.6,使用一周后出现故障，售后服务差，售后服务也不好。,2025-03-31,1834,Review
943,4.3,使用了一个月，质量很好，没有发现任何问题。,2025-03-30,943,Review
708,3.5,总体来说还行，画质清晰，就是智能化程度低。,2025-03-29,708,Review
745,3.5,在工作时使用还不错，但在其他情况下表现一般。,2025-03-29,745,Review
1842,1.1,这款产品有严重问题，智能化程度低，已经申请退款。,2025-03-29,1842,Review
719,3.2,智能音箱的质量还可以，性价比高，不过画质模糊。,2025-03-28,719,Review
1060,4.1,我发现，这款智能开关设计很人性化。和广告宣传的一样好。如果非要说缺点的话，可能就是操作复杂。期待下一代产品能有所改进。,2025-03-28,1060,Review
1912,1.2,对这款智能手环非常不满意，做工一般，浪费钱。,2025-03-28,1912,Review
58,3.2,作为第一次购买这类产品的新手，这款智能洗衣机基本符合预期。在做饭时时使用体验还不错。不仅如此使用久了会发现一些小问题。便宜没好货，这句话在这里很适用。,2025-03-27,58,Review
432,3.2,必须承认，这款LG 智能电饭煲 Basic优缺点都有。在晚上使用时，节能模式表现不错。尤其是散热问题有点问题。希望厂家能改进这些问题。,2025-03-27,432,Review
1265,2.8,这款产品有严重问题，使用说明不清，已经申请退款。,2025-03-27,1265,Review
1848,1.2,个人认为，这款小米 智能门锁 Pro使用体验很差。散热问题简直无法忍受。以后不会再考虑这个品牌的产品。,2025-03-26,1848,Review
1987,2.7,信号强度问题很严重，完全不值这个价格。,2025-03-26,1987,Review
1524,2.5,我觉得，这款智能手环存在明显缺陷。在看电影时时完全不能正常工作。,2025-03-25,1524,Review
430,1.1,这款产品有严重问题，画质模糊，已经申请退款。,2025-03-24,430,Review
1945,3.2,说实话，这款智能电饭煲性价比一般。优点是质量很好。不过缺点是功能单一。希望厂家能改进这些问题。,2025-03-24,1945,Review
3,3.5,智能门铃的质量还可以，续航时间长，不过功能单一。,2025-03-23,3,Review
107,3.4,这款产品优缺点都有，做工精细，但音质一般。,2025-03-23,107,Review
1902,1.0,对这款智能开关非常不满意，智能化程度低，浪费钱。,2025-03-23,1902,Review
367,1.6,使用一周后出现故障，兼容性差，售后服务也不好。,2025-03-21,367,Review
1379,4.4,不得不说，这款智能音箱很好用。但是特别适合夜间使用。如果非要说缺点的话，价格稍微贵了一点。建议慎重考虑。,2025-03-21,1379,Review
1483,1.7,这款产品有严重问题，安装困难，已经申请退款。,2025-03-21,1483,Review
171,1.2,个人认为，这款苹果 智能空气净化器 Lite不值这个价格。在工作时时完全不能正常工作。,2025-03-20,171,Review
1230,2.8,使用一周后出现故障，安装困难，售后服务也不好。,2025-03-19,1230,Review
113,3.6,这款智能开关一般，稳定性好，但是噪音控制有点问题。,2025-03-18,113,Review
626,1.5,对这款智能门铃非常不满意，价格偏高，浪费钱。,2025-03-18,626,Review
895,3.1,智能净水器的质量还可以，节能环保，不过使用说明不清。,2025-03-18,895,Review
1037,1.7,对这款智能空气净化器非常不满意，做工一般，浪费钱。,2025-03-18,1037,Review
1054,3.0,这款产品优缺点都有，反应灵敏，但画质模糊。,2025-03-18,1054,Review
1536,3.2,在早晨起床使用还不错，但在其他情况下表现一般。,2025-03-18,1536,Review
60,2.1,收到货后，这款华为 智能音箱 Lite性价比极低。主要问题在于续航时间短。这钱花得太冤枉了。,2025-03-17,60,Review
848,2.5,使用一周后出现故障，兼容性差，售后服务也不好。,2025-03-17,848,Review
322,1.2,噪音控制问题很严重，完全不值这个价格。,2025-03-16,322,Review
962,4.1,这款智能空调质量很好，功能齐全。总体来说很满意。,2025-03-16,962,Review
1463,2.2,使用一周后出现故障，做工一般，售后服务也不好。,2025-03-16,1463,Review
1788,1.7,必须承认，这款智能扫地机器人使用体验很差。主要问题在于音质一般。已经申请退款了。,2025-03-16,1788,Review
724,5.0,这款产品的一键控制特别好用，在夜间使用时特别方便。,2025-03-15,724,Review
1338,2.4,噪音控制问题很严重，完全不值这个价格。,2025-03-15,1338,Review
1883,2.0,这款产品有严重问题，功能单一，已经申请退款。,2025-03-12,1883,Review
1807,3.5,在早晨起床使用还不错，但在其他情况下表现一般。,2025-03-10,1807,Review
1996,3.0,智能音箱的质量还可以，操作简单，不过操作复杂。,2025-03-10,1996,Review
1936,3.8,这款产品优缺点都有，性价比高，但音质一般。,2025-03-09,1936,Review
1369,4.4,这是我用过的最好的智能门锁之一，智能化程度高，性价比很高。,2025-03-09,1369,Review
1558,1.6,不推荐这款智能摄像头，售后服务差，很失望。,2025-03-09,1558,Review
1768,3.7,这款智能音箱一般，操作简单，但是噪音控制有点问题。,2025-03-09,1768,Review
482,2.5,从我的使用体验来看，这款智能手环功能实现得很糟糕。噪音控制简直无法忍受。,2025-03-08,482,Review
702,3.3,总体来说还行，安装方便，就是安装困难。,2025-03-08,702,Review
857,4.3,非常满意这次购买，性价比高，送货也很快。,2025-03-08,857,Review
990,2.1,试用了几天，这款智能电视完全不符合预期。在晚上睡前时完全不能正常工作。,2025-03-08,990,Review
1660,1.1,这款产品有严重问题，操作复杂，已经申请退款。,2025-03-08,1660,Review
1999,2.0,使用一周后出现故障，智能化程度低，售后服务也不好。,2025-03-08,1999,Review
249,3.6,这款智能空气净化器一般，安装方便，但是连接稳定性有点问题。,2025-03-07,249,Review
1623,3.7,购买后，这款智能手环中规中矩。在办公室使用时，自动调节表现不错。值得一提的是在家庭聚会场景下表现一般。对得起这个价格。,2025-03-07,1623,Review
1817,2.6,作为第一次购买这类产品的新手，这款智能摄像头使用体验很差。主要问题在于操作复杂。唯一值得称赞的可能就是外观设计还不错。以后不会再考虑这个品牌的产品。,2025-03-07,1817,Review
460,2.1,不推荐这款智能冰箱，价格偏高，很失望。,2025-03-06,460,Review
1573,4.9,这款产品的智能场景特别好用，在夜间使用时特别方便。,2025-03-06,1573,Review
1203,3.8,智能空气净化器的质量还可以，续航时间长，不过操作复杂。,2025-03-05,1203,Review
474,3.6,智能电饭煲的质量还可以，稳定性好，不过使用说明不清。,2025-03-04,474,Review
1385,2.3,这款产品有严重问题，续航时间短，已经申请退款。,2025-03-04,1385,Review
223,4.2,智能音箱的设计很人性化，外观漂亮，值得推荐。,2025-03-03,223,Review
778,1.9,使用一周后出现故障，耗电量大，售后服务也不好。,2025-03-03,778,Review
250,1.3,我觉得，这款智能加湿器性价比极低。在早晨起床时完全不能正常工作。唯一值得称赞的可能就是送货速度快。已经申请退款了。,2025-03-02,250,Review
469,1.7,这款产品有严重问题，反应迟钝，已经申请退款。,2025-03-02,469,Review
493,1.0,不推荐这款智能洗衣机，功能单一，很失望。,2025-03-02,493,Review
818,3.4,我觉得，这款海尔智慧家庭 智能灯具 Standard中规中矩。刚收到时，自动调节表现不错。然而缺点是功能单一。便宜没好货，这句话在这里很适用。,2025-03-02,818,Review
176,3.6,这款产品优缺点都有，兼容性强，但反应迟钝。,2025-03-01,176,Review
1438,3.5,智能手环的质量还可以，质量很好，不过操作复杂。,2025-03-01,1438,Review
1502,1.1,老实讲，这款智能音箱存在明显缺陷。使用不到一周就出现了异常。,2025-03-01,1502,Review
1465,3.3,这款产品优缺点都有，操作简单，但功能单一。,2025-02-28,1465,Review
80,2.6,使用一周后出现故障，稳定性差，售后服务也不好。,2025-02-27,80,Review
928,2.5,噪音控制问题很严重，完全不值这个价格。,2025-02-27,928,Review
1803,1.6,对这款智能冰箱非常不满意，做工一般，浪费钱。,2025-02-27,1803,Review
237,2.0,信号强度问题很严重，完全不值这个价格。,2025-02-26,237,Review
1046,2.0,不推荐这款智能门铃，反应迟钝，很失望。,2025-02-26,1046,Review
1289,2.5,散热问题问题很严重，完全不值这个价格。,2025-02-26,1289,Review
1495,4.7,经过一段时间使用，这款飞利浦 智能马桶 Ultra非常满意。更让我满意的是一键控制是我最喜欢的部分。和其他品牌相比略显逊色。如果非要说缺点的话，可能就是售后服务差。这个价位能买到这样的产品已经很不错了。,2025-02-26,1495,Review
74,4.1,体验下来，这款智能电饭煲值得推荐。更让我满意的是语音识别功能特别实用。比我之前用的产品好多了。推荐给有需要的朋友。,2025-02-25,74,Review
104,1.2,连接稳定性问题很严重，完全不值这个价格。,2025-02-25,104,Review
410,1.8,使用一周后出现故障，做工一般，售后服务也不好。,2025-02-25,410,Review
1778,3.3,购买后，这款谷歌 智能加湿器 Pro质量还行。在做饭时时使用体验还不错。遗憾的是使用久了会发现一些小问题。可以考虑其他品牌的同类产品。,2025-02-25,1778,Review
32,2.5,个人认为，这款智能冰箱不值这个价格。主要问题在于操作复杂。,2025-02-24,32,Review
153,1.6,体验下来，这款松下 智能空气净化器 Ultra质量太差。使用不到一周就出现了损坏。唯一值得称赞的可能就是价格便宜。这钱花得太冤枉了。,2025-02-24,153,Review
804,4.2,这款智能灯具质量很好，性价比高。总体来说很满意。,2025-02-24,804,Review
1051,4.3,这款产品的一键控制特别好用，在家庭聚会时特别方便。,2025-02-24,1051,Review
1480,3.1,这款产品优缺点都有，安装方便，但耗电量大。,2025-02-24,1480,Review
1726,1.9,作为一个经常使用此类产品的人，这款智能音箱使用体验很差。使用不到一周就出现了故障。已经申请退款了。,2025-02-24,1726,Review
391,2.0,对这款智能空调非常不满意，价格偏高，浪费钱。,2025-02-23,391,Review
946,4.9,这款智能电饭煲质量很好，操作简单。总体来说很满意。,2025-02-23,946,Review
1041,1.3,使用一周后出现故障，智能化程度低，售后服务也不好。,2025-02-23,1041,Review
1830,2.1,对这款智能灯具非常不满意，稳定性差，浪费钱。,2025-02-23,1830,Review
733,3.2,智能开关的质量还可以，稳定性好，不过使用说明不清。,2025-02-22,733,Review
817,4.2,老实讲，这款智能电视品质很好。最让我失望的是特别适合户外活动。推荐给有需要的朋友。,2025-02-22,817,Review
930,4.9,这是我用过的最好的智能电视之一，节能环保，性价比很高。,2025-02-22,930,Review
1180,2.2,说实话，这款智能电饭煲存在明显缺陷。连接稳定性简直无法忍受。这钱花得太冤枉了。,2025-02-21,1180,Review
1990,1.7,对这款智能手环非常不满意，做工一般，浪费钱。,2025-02-21,1990,Review
344,2.1,对这款智能空气净化器非常不满意，操作复杂，浪费钱。,2025-02-20,344,Review
378,2.8,使用一周后出现故障，操作复杂，售后服务也不好。,2025-02-20,378,Review
851,1.6,收到货后，这款亚马逊 智能加湿器 Lite质量太差。在早晨起床时完全不能正常工作。这钱花得太冤枉了。,2025-02-20,851,Review
1991,2.4,对这款智能手环非常不满意，功能单一，浪费钱。,2025-02-19,1991,Review
664,4.6,必须承认，这款苹果 智能电饭煲 Basic值得推荐。特别是在早晨起床时表现尤为出色。推荐给有需要的朋友。,2025-02-17,664,Review
792,1.6,这款产品有严重问题，音质一般，已经申请退款。,2025-02-17,792,Review
1527,3.8,我发现，这款博世 智能洗衣机 Ultra没有特别惊喜。优点是稳定性好。特别是在家庭聚会场景下表现一般。这个价位能买到这样的产品已经很不错了。,2025-02-17,1527,Review
1795,1.2,使用一周后出现故障，价格偏高，售后服务也不好。,2025-02-16,1795,Review
1868,2.3,对这款智能门锁非常不满意，反应迟钝，浪费钱。,2025-02-16,1868,Review
458,2.4,对这款智能电饭煲非常不满意，操作复杂，浪费钱。,2025-02-15,458,Review
1989,3.1,这款产品优缺点都有，反应灵敏，但售后服务差。,2025-02-15,1989,Review
1983,1.6,坦白讲，这款谷歌 智能加湿器 Pro很失望。主要问题在于耗电量大。这钱花得太冤枉了。,2025-02-14,1983,Review
775,4.8,非常满意这次购买，做工精细，送货也很快。,2025-02-14,775,Review
813,2.5,使用一周后出现故障，画质模糊，售后服务也不好。,2025-02-14,813,Review
780,1.0,使用一周后出现故障，音质一般，售后服务也不好。,2025-02-13,780,Review
975,3.8,这款智能电饭煲一般，反应灵敏，但是噪音控制有点问题。,2025-02-13,975,Review
1001,2.6,用了一段时间，这款博世 智能电饭煲 Max不推荐购买。电池寿命简直无法忍受。希望厂家能重视这些问题。,2025-02-13,1001,Review
1235,4.4,说实话，这款博世 智能扫地机器人 Advanced真的很不错。但是智能学习功能特别实用。和同价位其他产品相比更胜一筹。如果非要说缺点的话，说明书不够详细。总体来说还是很满意的。,2025-02-13,1235,Review
1518,4.8,这款智能电饭煲质量很好，续航时间长。总体来说很满意。,2025-02-13,1518,Review
826,1.2,体验下来，这款海尔智慧家庭 智能电饭煲 Max很失望。主要问题在于操作复杂。唯一值得称赞的可能就是送货速度快。希望厂家能重视这些问题。,2025-02-12,826,Review
1177,4.3,这是我用过的最好的智能音箱之一，节能环保，性价比很高。,2025-02-12,1177,Review
1560,2.1,对这款智能音箱非常不满意，耗电量大，浪费钱。,2025-02-12,1560,Review
130,4.0,这款智能音箱质量很好，操作简单。总体来说很满意。,2025-02-11,130,Review
953,5.0,这是我用过的最好的智能体重秤之一，兼容性强，性价比很高。,2025-02-11,953,Review
1373,3.3,经过一段时间使用，这款西门子 智能体重秤 Advanced质量还行。优点是音质出色。此外连接稳定性有点问题。推荐给有需要的朋友。,2025-02-11,1373,Review
1537,3.8,这款产品优缺点都有，安装方便，但安装困难。,2025-02-11,1537,Review
771,4.4,这款智能冰箱的远程控制功能很实用，反应灵敏。,2025-02-10,771,Review
1598,1.2,对这款智能灯具非常不满意，智能化程度低，浪费钱。,2025-02-10,1598,Review
1204,1.9,对这款智能马桶非常不满意，价格偏高，浪费钱。,2025-02-09,1204,Review
243,1.5,使用一周后出现故障，反应迟钝，售后服务也不好。,2025-02-08,243,Review
841,3.7,这款智能空气净化器一般，智能化程度高，但是连接稳定性有点问题。,2025-02-08,841,Review
401,4.3,这款智能音箱质量很好，操作简单。总体来说很满意。,2025-02-07,401,Review
422,1.5,使用一周后出现故障，画质模糊，售后服务也不好。,2025-02-07,422,Review
503,3.0,在看电影时使用还不错，但在其他情况下表现一般。,2025-02-07,503,Review
736,4.6,老实讲，这款智能洗衣机超出我的预期。然而远程控制功能特别实用。对得起这个价格。,2025-02-07,736,Review
879,3.4,在多次对比之后选择了这款，这款智能电视优缺点都有。在冬天使用时，自动调节表现不错。值得一提的是连接稳定性有点问题。希望厂家能改进这些问题。,2025-02-07,879,Review
906,2.7,对这款智能灯具非常不满意，操作复杂，浪费钱。,2025-02-07,906,Review
192,4.9,这款智能手环的语音识别功能很实用，外观漂亮。,2025-02-06,192,Review
320,3.5,这款智能音箱一般，外观漂亮，但是信号强度有点问题。,2025-02-06,320,Review
325,2.9,这款产品有严重问题，操作复杂，已经申请退款。,2025-02-06,325,Review
360,4.6,使用后感觉，这款三星 智能空调 Advanced超出我的预期。总体来说还是很满意的。,2025-02-06,360,Review
636,3.7,从我的使用体验来看，这款博世 智能洗衣机 Elite也没有特别失望。优点是画质清晰。然而在户外活动场景下表现一般。价格虽高，但物有所值。,2025-02-06,636,Review
1132,2.1,在多次对比之后选择了这款，这款LG 智能手环 Elite有严重问题。连接稳定性简直无法忍受。希望厂家能重视这些问题。,2025-02-06,1132,Review
1503,1.2,信号强度问题很严重，完全不值这个价格。,2025-02-06,1503,Review
1571,3.7,这款产品优缺点都有，节能环保，但反应迟钝。,2025-02-06,1571,Review
199,4.6,使用了一个月，智能化程度高，没有发现任何问题。,2025-02-05,199,Review
473,1.8,对这款智能灯具非常不满意，稳定性差，浪费钱。,2025-02-05,473,Review
1110,2.5,这款产品有严重问题，智能化程度低，已经申请退款。,2025-02-05,1110,Review
583,1.5,这款产品有严重问题，操作复杂，已经申请退款。,2025-02-04,583,Review
768,1.4,使用一周后出现故障，功能单一，售后服务也不好。,2025-02-04,768,Review
920,2.5,散热问题问题很严重，完全不值这个价格。,2025-02-04,920,Review
1744,1.5,使用一周后出现故障，音质一般，售后服务也不好。,2025-02-04,1744,Review
420,2.9,我发现，这款智能洗衣机有严重问题。电池寿命简直无法忍受。已经申请退款了。,2025-02-03,420,Review
864,3.3,这款智能电视一般，做工精细，但是散热问题有点问题。,2025-02-03,864,Review
1546,1.0,不推荐这款智能手环，耗电量大，很失望。,2025-02-03,1546,Review
252,2.2,试用了几天，这款索尼 智能音箱 Standard不推荐购买。主要问题在于售后服务差。,2025-02-02,252,Review
996,3.8,这款产品优缺点都有，兼容性强，但兼容性差。,2025-02-02,996,Review
1484,4.1,体验下来，这款智能空调真的很不错。并且自动调节功能特别实用。如果非要说缺点的话，噪音控制还有提升空间。有点贵了，但质量确实好。,2025-02-02,1484,Review
1922,2.7,噪音控制问题很严重，完全不值这个价格。,2025-02-02,1922,Review
1972,4.4,作为第一次购买这类产品的新手，这款苹果 智能空气净化器 Pro非常满意。最让我失望的是自动调节功能特别实用。如果非要说缺点的话，配件可以再多一些。便宜没好货，这句话在这里很适用。,2025-02-01,1972,Review
390,3.8,经过一段时间使用，这款智能门铃质量还行。在工作时时使用体验还不错。不仅如此连接稳定性有点问题。性价比很高。,2025-02-01,390,Review
1403,2.4,收到货后，这款华为 智能扫地机器人 Standard质量太差。使用不到一周就出现了损坏。唯一值得称赞的可能就是价格便宜。希望厂家能重视这些问题。,2025-02-01,1403,Review
1425,1.6,体验下来，这款LG 智能扫地机器人 Advanced功能实现得很糟糕。主要问题在于安装困难。唯一值得称赞的可能就是外观设计还不错。,2025-02-01,1425,Review
1618,5.0,坦白讲，这款智能手环设计很人性化。可以考虑其他品牌的同类产品。,2025-02-01,1618,Review
1702,2.3,散热问题问题很严重，完全不值这个价格。,2025-02-01,1702,Review
790,3.6,在做饭时使用还不错，但在其他情况下表现一般。,2025-01-30,790,Review
1030,3.2,这款智能门铃一般，外观漂亮，但是噪音控制有点问题。,2025-01-30,1030,Review
1893,3.0,这款产品优缺点都有，智能化程度高，但稳定性差。,2025-01-30,1893,Review
17,2.4,不推荐这款智能音箱，稳定性差，很失望。,2025-01-29,17,Review
327,4.5,这款智能空气净化器质量很好，续航时间长。总体来说很满意。,2025-01-29,327,Review
342,3.0,这款产品优缺点都有，节能环保，但使用说明不清。,2025-01-29,342,Review
1150,4.9,这款产品的定时功能特别好用，在夜间使用时特别方便。,2025-01-29,1150,Review
1575,3.8,在晚上睡前使用还不错，但在其他情况下表现一般。,2025-01-29,1575,Review
48,1.5,使用一周后出现故障，兼容性差，售后服务也不好。,2025-01-28,48,Review
132,2.5,噪音控制问题很严重，完全不值这个价格。,2025-01-27,132,Review
726,3.1,智能开关的质量还可以，外观漂亮，不过安装困难。,2025-01-27,726,Review
951,2.1,使用一周后出现故障，稳定性差，售后服务也不好。,2025-01-27,951,Review
1724,4.5,在看电影时时使用效果很好，特别是智能联动功能。,2025-01-27,1724,Review
1913,3.3,这款产品优缺点都有，智能化程度高，但操作复杂。,2025-01-27,1913,Review
1957,2.5,电池寿命问题很严重，完全不值这个价格。,2025-01-26,1957,Review
45,1.7,对这款智能手环非常不满意，安装困难，浪费钱。,2025-01-26,45,Review
557,5.0,智能洗衣机的设计很人性化，续航时间长，值得推荐。,2025-01-26,557,Review
177,2.7,对这款智能摄像头非常不满意，智能化程度低，浪费钱。,2025-01-25,177,Review
229,3.1,使用后感觉，这款苹果 智能冰箱 Pro中规中矩。在办公室使用时，智能学习表现不错。值得一提的是使用久了会发现一些小问题。期待下一代产品能有所改进。,2025-01-25,229,Review
739,5.0,智能电饭煲的设计很人性化，兼容性强，值得推荐。,2025-01-25,739,Review
890,2.9,老实讲，这款LG 智能电视 Elite完全不符合预期。使用不到一周就出现了异常。,2025-01-25,890,Review
1089,2.5,这款产品有严重问题，兼容性差，已经申请退款。,2025-01-25,1089,Review
1572,1.4,电池寿命问题很严重，完全不值这个价格。,2025-01-25,1572,Review
1360,3.1,这款智能灯具一般，稳定性好，但是信号强度有点问题。,2025-01-24,1360,Review
1750,4.2,这款智能空气净化器质量很好，外观漂亮。总体来说很满意。,2025-01-23,1750,Review
1932,1.5,这款产品有严重问题，售后服务差，已经申请退款。,2025-01-23,1932,Review
787,2.7,使用一周后出现故障，续航时间短，售后服务也不好。,2025-01-22,787,Review
337,2.1,收到货后，这款智能手环完全不符合预期。信号强度简直无法忍受。,2025-01-21,337,Review
1550,2.9,试用了几天，这款智能灯具功能实现得很糟糕。使用不到一周就出现了问题。希望厂家能重视这些问题。,2025-01-21,1550,Review
1176,3.0,总体来说还行，性价比高，就是功能单一。,2025-01-20,1176,Review
1222,4.1,在工作时时使用效果很好，特别是智能联动功能。,2025-01-20,1222,Review
148,2.8,散热问题问题很严重，完全不值这个价格。,2025-01-19,148,Review
689,2.0,这款产品有严重问题，耗电量大，已经申请退款。,2025-01-19,689,Review
150,3.5,智能灯具的质量还可以，智能化程度高，不过稳定性差。,2025-01-18,150,Review
750,3.0,这款智能马桶一般，兼容性强，但是散热问题有点问题。,2025-01-18,750,Review
1449,4.9,这款智能开关质量很好，做工精细。总体来说很满意。,2025-01-18,1449,Review
483,1.8,这款产品有严重问题，售后服务差，已经申请退款。,2025-01-17,483,Review
525,1.6,这款产品有严重问题，耗电量大，已经申请退款。,2025-01-17,525,Review
856,1.0,对这款智能体重秤非常不满意，兼容性差，浪费钱。,2025-01-17,856,Review
998,4.6,非常满意这次购买，反应灵敏，送货也很快。,2025-01-17,998,Review
232,2.3,对这款智能空调非常不满意，价格偏高，浪费钱。,2025-01-16,232,Review
488,3.6,老实讲，这款智能空气净化器性价比一般。在做饭时时使用体验还不错。更让我满意的是在家庭聚会场景下表现一般。性价比很高。,2025-01-16,488,Review
502,3.7,坦白讲，这款LG 智能电饭煲 Basic性价比一般。在周末使用时，自动调节表现不错。令人意外的是噪音控制有点问题。有点贵了，但质量确实好。,2025-01-15,502,Review
746,2.1,在多次对比之后选择了这款，这款松下 智能灯具 Mini不值这个价格。在早晨起床时完全不能正常工作。唯一值得称赞的可能就是送货速度快。希望厂家能重视这些问题。,2025-01-15,746,Review
1392,4.9,非常满意这次购买，操作简单，送货也很快。,2025-01-15,1392,Review
1528,3.8,这款产品优缺点都有，音质出色，但操作复杂。,2025-01-15,1528,Review
1970,2.9,对这款智能加湿器非常不满意，使用说明不清，浪费钱。,2025-01-15,1970,Review
443,3.5,总体来说还行，智能化程度高，就是稳定性差。,2025-01-14,443,Review
516,3.8,这款智能手环一般，智能化程度高，但是信号强度有点问题。,2025-01-14,516,Review
698,3.9,在做饭时使用还不错，但在其他情况下表现一般。,2025-01-13,698,Review
1935,1.8,使用一周后出现故障，做工一般，售后服务也不好。,2025-01-13,1935,Review
200,4.4,这款智能空调质量很好，续航时间长。总体来说很满意。,2025-01-12,200,Review
338,3.5,智能电视的质量还可以，画质清晰，不过续航时间短。,2025-01-12,338,Review
960,4.3,智能音箱的设计很人性化，反应灵敏，值得推荐。,2025-01-12,960,Review
1023,4.8,这款产品的自动升级特别好用，在户外活动时特别方便。,2025-01-12,1023,Review
1531,4.6,用了一段时间，这款智能空调超出我的预期。此外特别适合夜间使用。在同类产品中算是中等水平。推荐给有需要的朋友。,2025-01-12,1531,Review
1867,3.9,总体来说还行，稳定性好，就是耗电量大。,2025-01-12,1867,Review
510,1.6,噪音控制问题很严重，完全不值这个价格。,2025-01-11,510,Review
89,2.4,这款产品有严重问题，音质一般，已经申请退款。,2025-01-10,89,Review
131,1.3,这款产品有严重问题，兼容性差，已经申请退款。,2025-01-10,131,Review
1279,3.1,这款智能体重秤一般，画质清晰，但是连接稳定性有点问题。,2025-01-10,1279,Review
276,4.8,非常满意这次购买，做工精细，送货也很快。,2025-01-08,276,Review
932,3.1,坦白讲，这款智能空调优缺点都有。在晚上睡前时使用体验还不错。并且使用久了会发现一些小问题。希望厂家能改进这些问题。,2025-01-08,932,Review
456,2.2,使用一周后出现故障，智能化程度低，售后服务也不好。,2025-01-07,456,Review
500,4.6,使用了一个月，质量很好，没有发现任何问题。,2025-01-07,500,Review
596,2.8,对这款智能扫地机器人非常不满意，售后服务差，浪费钱。,2025-01-07,596,Review
666,3.7,不得不说，这款格力 智能窗帘 Plus也没有特别失望。在早晨起床时使用体验还不错。并且在户外活动场景下表现一般。总体来说还是很满意的。,2025-01-07,666,Review
725,1.2,试用了几天，这款谷歌 智能门铃 Lite完全不符合预期。在早晨起床时完全不能正常工作。唯一值得称赞的可能就是售后服务态度好。已经申请退款了。,2025-01-07,725,Review
1152,3.9,坦白讲，这款智能空气净化器基本符合预期。省电模式设计得比较合理。可惜的是使用久了会发现一些小问题。性价比很高。,2025-01-07,1152,Review
1319,2.0,不推荐这款智能音箱，智能化程度低，很失望。,2025-01-07,1319,Review
1762,1.2,使用一周后出现故障，反应迟钝，售后服务也不好。,2025-01-07,1762,Review
400,3.9,智能空气净化器的质量还可以，稳定性好，不过反应迟钝。,2025-01-06,400,Review
1120,3.9,在工作时使用还不错，但在其他情况下表现一般。,2025-01-06,1120,Review
1131,3.8,总体来说还行，质量很好，就是反应迟钝。,2025-01-06,1131,Review
1692,2.9,信号强度问题很严重，完全不值这个价格。,2025-01-06,1692,Review
1666,2.6,在多次对比之后选择了这款，这款智能洗衣机功能实现得很糟糕。信号强度简直无法忍受。以后不会再考虑这个品牌的产品。,2025-01-05,1666,Review
1689,2.6,个人认为，这款华为 智能摄像头 Standard有严重问题。在晚上睡前时完全不能正常工作。以后不会再考虑这个品牌的产品。,2025-01-05,1689,Review
1805,1.7,说实话，这款智能扫地机器人很失望。信号强度简直无法忍受。,2025-01-05,1805,Review
498,2.5,使用一周后出现故障，反应迟钝，售后服务也不好。,2025-01-04,498,Review
1217,4.5,非常满意这次购买，续航时间长，送货也很快。,2025-01-04,1217,Review
1332,2.8,这款产品有严重问题，功能单一，已经申请退款。,2025-01-04,1332,Review
1365,3.8,在多次对比之后选择了这款，这款智能空气净化器质量还行。优点是性价比高。而且使用久了会发现一些小问题。便宜没好货，这句话在这里很适用。,2025-01-03,1365,Review
