ReviewID,ProductID,ProductName,CustomerID,CustomerName,Rating,ReviewText,ReviewDate,CategoryName
1536,90,松下 智能灯具 Mini,GM998,华成育卓传媒有限公司智能科技,3.2,在早晨起床使用还不错，但在其他情况下表现一般。,2025-03-18,智能灯具
60,78,华为 智能音箱 Lite,AS832,思优传媒有限公司生物科技,2.1,收到货后，这款华为 智能音箱 Lite性价比极低。主要问题在于续航时间短。这钱花得太冤枉了。,2025-03-17,智能音箱
848,53,LG 智能手环 Elite,ME427,太极传媒有限公司物联网,2.5,使用一周后出现故障，兼容性差，售后服务也不好。,2025-03-17,智能手环
322,48,小米 智能手环 Lite,MW869,创联世纪网络有限公司智能科技,1.2,噪音控制问题很严重，完全不值这个价格。,2025-03-16,智能手环
962,85,海尔智慧家庭 智能空调 Ultra,FC851,飞海科技网络有限公司移动应用开发,4.1,这款智能空调质量很好，功能齐全。总体来说很满意。,2025-03-16,智能空调
1463,63,格力 智能手环 Basic,VG356,国讯信息有限公司金融科技,2.2,使用一周后出现故障，做工一般，售后服务也不好。,2025-03-16,智能手环
1788,25,博世 智能扫地机器人 Advanced,PD136,雨林木风计算机传媒有限公司物联网,1.7,必须承认，这款智能扫地机器人使用体验很差。主要问题在于音质一般。已经申请退款了。,2025-03-16,智能扫地机器人
724,55,格力 智能音箱 Lite,HS034,济南亿次元网络有限公司数字科技,5.0,这款产品的一键控制特别好用，在夜间使用时特别方便。,2025-03-15,智能音箱
1338,21,西门子 智能灯具 Elite,FG235,鸿睿思博网络有限公司科技公司,2.4,噪音控制问题很严重，完全不值这个价格。,2025-03-15,智能灯具
1883,27,LG 智能电饭煲 Basic,YI042,华远软件网络有限公司生物科技,2.0,这款产品有严重问题，功能单一，已经申请退款。,2025-03-12,智能电饭煲
1807,23,美的 智能摄像头 Max,UG538,方正科技网络有限公司电子商务,3.5,在早晨起床使用还不错，但在其他情况下表现一般。,2025-03-10,智能摄像头
1996,66,三星 智能音箱 Ultra,VG866,快讯信息有限公司大数据分析,3.0,智能音箱的质量还可以，操作简单，不过操作复杂。,2025-03-10,智能音箱
1936,32,谷歌 智能门铃 Pro,WJ836,天开网络有限公司互联网服务,3.8,这款产品优缺点都有，性价比高，但音质一般。,2025-03-09,智能门铃
1369,74,美的 智能门锁 Plus,FH577,超艺信息有限公司云计算,4.4,这是我用过的最好的智能门锁之一，智能化程度高，性价比很高。,2025-03-09,智能门锁
1558,24,华为 智能摄像头 Standard,QV674,恒聪百汇科技有限公司互联网服务,1.6,不推荐这款智能摄像头，售后服务差，很失望。,2025-03-09,智能摄像头
1768,73,苹果 智能音箱 Plus,HB450,和泰信息有限公司人工智能,3.7,这款智能音箱一般，操作简单，但是噪音控制有点问题。,2025-03-09,智能音箱
482,58,谷歌 智能手环 Mini,CE253,雨林木风计算机传媒有限公司数字科技,2.5,从我的使用体验来看，这款智能手环功能实现得很糟糕。噪音控制简直无法忍受。,2025-03-08,智能手环
702,100,谷歌 智能马桶 Standard,JL382,中建创业网络有限公司信息技术,3.3,总体来说还行，安装方便，就是安装困难。,2025-03-08,智能马桶
857,14,谷歌 智能加湿器 Pro,UK650,思优传媒有限公司网络安全,4.3,非常满意这次购买，性价比高，送货也很快。,2025-03-08,智能加湿器
990,39,松下 智能电视 Elite,PA744,图龙信息科技有限公司金融科技,2.1,试用了几天，这款智能电视完全不符合预期。在晚上睡前时完全不能正常工作。,2025-03-08,智能电视
1660,1,博世 智能洗衣机 Ultra,PA744,图龙信息科技有限公司金融科技,1.1,这款产品有严重问题，操作复杂，已经申请退款。,2025-03-08,智能洗衣机
1999,62,博世 智能窗帘 Standard,FV053,泰麒麟传媒有限公司人工智能,2.0,使用一周后出现故障，智能化程度低，售后服务也不好。,2025-03-08,智能窗帘
249,68,谷歌 智能空气净化器 Mini,ME937,和泰信息有限公司智能科技,3.6,这款智能空气净化器一般，安装方便，但是连接稳定性有点问题。,2025-03-07,智能空气净化器
1623,82,小米 智能手环 Pro,YU657,九方科技有限公司虚拟现实,3.7,购买后，这款智能手环中规中矩。在办公室使用时，自动调节表现不错。值得一提的是在家庭聚会场景下表现一般。对得起这个价格。,2025-03-07,智能手环
1817,23,美的 智能摄像头 Max,FG235,鸿睿思博网络有限公司科技公司,2.6,作为第一次购买这类产品的新手，这款智能摄像头使用体验很差。主要问题在于操作复杂。唯一值得称赞的可能就是外观设计还不错。以后不会再考虑这个品牌的产品。,2025-03-07,智能摄像头
460,16,苹果 智能冰箱 Pro,GG174,联通时科科技有限公司移动应用开发,2.1,不推荐这款智能冰箱，价格偏高，很失望。,2025-03-06,智能冰箱
1573,59,格力 智能空调 Plus,IZ670,创联世纪网络有限公司数字科技,4.9,这款产品的智能场景特别好用，在夜间使用时特别方便。,2025-03-06,智能空调
1203,84,苹果 智能空气净化器 Pro,FV053,泰麒麟传媒有限公司人工智能,3.8,智能空气净化器的质量还可以，续航时间长，不过操作复杂。,2025-03-05,智能空气净化器
474,17,海尔智慧家庭 智能电饭煲 Max,PA744,图龙信息科技有限公司金融科技,3.6,智能电饭煲的质量还可以，稳定性好，不过使用说明不清。,2025-03-04,智能电饭煲
1385,87,博世 智能灯具 Mini,XJ301,思优信息有限公司虚拟现实,2.3,这款产品有严重问题，续航时间短，已经申请退款。,2025-03-04,智能灯具
223,35,索尼 智能音箱 Standard,UX006,通际名联传媒有限公司云计算,4.2,智能音箱的设计很人性化，外观漂亮，值得推荐。,2025-03-03,智能音箱
778,32,谷歌 智能门铃 Pro,OD228,华成育卓科技有限公司物联网,1.9,使用一周后出现故障，耗电量大，售后服务也不好。,2025-03-03,智能门铃
250,52,美的 智能加湿器 Advanced,SP499,诺依曼软件传媒有限公司网络安全,1.3,我觉得，这款智能加湿器性价比极低。在早晨起床时完全不能正常工作。唯一值得称赞的可能就是送货速度快。已经申请退款了。,2025-03-02,智能加湿器
469,39,松下 智能电视 Elite,HD935,四通信息有限公司人工智能,1.7,这款产品有严重问题，反应迟钝，已经申请退款。,2025-03-02,智能电视
493,28,亚马逊 智能洗衣机 Standard,FV053,泰麒麟传媒有限公司人工智能,1.0,不推荐这款智能洗衣机，功能单一，很失望。,2025-03-02,智能洗衣机
818,26,海尔智慧家庭 智能灯具 Standard,TS965,迪摩科技有限公司智能科技,3.4,我觉得，这款海尔智慧家庭 智能灯具 Standard中规中矩。刚收到时，自动调节表现不错。然而缺点是功能单一。便宜没好货，这句话在这里很适用。,2025-03-02,智能灯具
176,29,海尔智慧家庭 智能开关 Ultra,MN973,超艺网络有限公司电子商务,3.6,这款产品优缺点都有，兼容性强，但反应迟钝。,2025-03-01,智能开关
1438,63,格力 智能手环 Basic,TS482,昂歌信息网络有限公司数字科技,3.5,智能手环的质量还可以，质量很好，不过操作复杂。,2025-03-01,智能手环
1502,35,索尼 智能音箱 Standard,YI042,华远软件网络有限公司生物科技,1.1,老实讲，这款智能音箱存在明显缺陷。使用不到一周就出现了异常。,2025-03-01,智能音箱
1465,40,亚马逊 智能门锁 Max,MO096,昂歌信息传媒有限公司互联网服务,3.3,这款产品优缺点都有，操作简单，但功能单一。,2025-02-28,智能门锁
80,14,谷歌 智能加湿器 Pro,PD136,雨林木风计算机传媒有限公司物联网,2.6,使用一周后出现故障，稳定性差，售后服务也不好。,2025-02-27,智能加湿器
928,6,索尼 智能扫地机器人 Lite,IZ670,创联世纪网络有限公司数字科技,2.5,噪音控制问题很严重，完全不值这个价格。,2025-02-27,智能扫地机器人
1803,30,海尔智慧家庭 智能冰箱 Basic,UG241,华泰通安科技有限公司金融科技,1.6,对这款智能冰箱非常不满意，做工一般，浪费钱。,2025-02-27,智能冰箱
237,81,三星 智能空调 Advanced,FV053,泰麒麟传媒有限公司人工智能,2.0,信号强度问题很严重，完全不值这个价格。,2025-02-26,智能空调
1046,32,谷歌 智能门铃 Pro,ME937,和泰信息有限公司智能科技,2.0,不推荐这款智能门铃，反应迟钝，很失望。,2025-02-26,智能门铃
1289,32,谷歌 智能门铃 Pro,OP489,迪摩网络有限公司移动应用开发,2.5,散热问题问题很严重，完全不值这个价格。,2025-02-26,智能门铃
1495,96,飞利浦 智能马桶 Ultra,NP027,和泰信息有限公司大数据分析,4.7,经过一段时间使用，这款飞利浦 智能马桶 Ultra非常满意。更让我满意的是一键控制是我最喜欢的部分。和其他品牌相比略显逊色。如果非要说缺点的话，可能就是售后服务差。这个价位能买到这样的产品已经很不错了。,2025-02-26,智能马桶
74,70,松下 智能电饭煲 Standard,CE253,雨林木风计算机传媒有限公司数字科技,4.1,体验下来，这款智能电饭煲值得推荐。更让我满意的是语音识别功能特别实用。比我之前用的产品好多了。推荐给有需要的朋友。,2025-02-25,智能电饭煲
104,82,小米 智能手环 Pro,WA699,华远软件科技有限公司科技公司,1.2,连接稳定性问题很严重，完全不值这个价格。,2025-02-25,智能手环
410,54,LG 智能灯具 Pro,BA641,黄石金承信息有限公司网络安全,1.8,使用一周后出现故障，做工一般，售后服务也不好。,2025-02-25,智能灯具
1778,14,谷歌 智能加湿器 Pro,WA699,华远软件科技有限公司科技公司,3.3,购买后，这款谷歌 智能加湿器 Pro质量还行。在做饭时时使用体验还不错。遗憾的是使用久了会发现一些小问题。可以考虑其他品牌的同类产品。,2025-02-25,智能加湿器
32,42,飞利浦 智能冰箱 Elite,GH966,数字100传媒有限公司物联网,2.5,个人认为，这款智能冰箱不值这个价格。主要问题在于操作复杂。,2025-02-24,智能冰箱
153,89,松下 智能空气净化器 Ultra,YK404,数字100科技有限公司人工智能,1.6,体验下来，这款松下 智能空气净化器 Ultra质量太差。使用不到一周就出现了损坏。唯一值得称赞的可能就是价格便宜。这钱花得太冤枉了。,2025-02-24,智能空气净化器
804,54,LG 智能灯具 Pro,ZI402,巨奥传媒有限公司科技公司,4.2,这款智能灯具质量很好，性价比高。总体来说很满意。,2025-02-24,智能灯具
1051,34,海尔智慧家庭 智能空气净化器 Standard,PP445,新宇龙信息科技有限公司科技公司,4.3,这款产品的一键控制特别好用，在家庭聚会时特别方便。,2025-02-24,智能空气净化器
1480,41,西门子 智能门铃 Mini,GX313,飞海科技科技有限公司电子商务,3.1,这款产品优缺点都有，安装方便，但耗电量大。,2025-02-24,智能门铃
1726,78,华为 智能音箱 Lite,GD537,浦华众城传媒有限公司数字科技,1.9,作为一个经常使用此类产品的人，这款智能音箱使用体验很差。使用不到一周就出现了故障。已经申请退款了。,2025-02-24,智能音箱
391,65,华为 智能空调 Ultra,FG235,鸿睿思博网络有限公司科技公司,2.0,对这款智能空调非常不满意，价格偏高，浪费钱。,2025-02-23,智能空调
946,36,苹果 智能电饭煲 Basic,FC851,飞海科技网络有限公司移动应用开发,4.9,这款智能电饭煲质量很好，操作简单。总体来说很满意。,2025-02-23,智能电饭煲
1041,14,谷歌 智能加湿器 Pro,FO691,良诺传媒有限公司金融科技,1.3,使用一周后出现故障，智能化程度低，售后服务也不好。,2025-02-23,智能加湿器
1830,87,博世 智能灯具 Mini,SP499,诺依曼软件传媒有限公司网络安全,2.1,对这款智能灯具非常不满意，稳定性差，浪费钱。,2025-02-23,智能灯具
733,10,美的 智能开关 Elite,NZ037,昂歌信息科技有限公司生物科技,3.2,智能开关的质量还可以，稳定性好，不过使用说明不清。,2025-02-22,智能开关
817,88,LG 智能电视 Basic,CE253,雨林木风计算机传媒有限公司数字科技,4.2,老实讲，这款智能电视品质很好。最让我失望的是特别适合户外活动。推荐给有需要的朋友。,2025-02-22,智能电视
930,33,亚马逊 智能电视 Standard,YI042,华远软件网络有限公司生物科技,4.9,这是我用过的最好的智能电视之一，节能环保，性价比很高。,2025-02-22,智能电视
1180,19,海尔智慧家庭 智能电饭煲 Standard,CP557,良诺信息有限公司信息技术,2.2,说实话，这款智能电饭煲存在明显缺陷。连接稳定性简直无法忍受。这钱花得太冤枉了。,2025-02-21,智能电饭煲
1990,58,谷歌 智能手环 Mini,XF175,新格林耐特网络有限公司科技公司,1.7,对这款智能手环非常不满意，做工一般，浪费钱。,2025-02-21,智能手环
344,68,谷歌 智能空气净化器 Mini,BB289,通际名联科技有限公司移动应用开发,2.1,对这款智能空气净化器非常不满意，操作复杂，浪费钱。,2025-02-20,智能空气净化器
378,63,格力 智能手环 Basic,VG866,快讯信息有限公司大数据分析,2.8,使用一周后出现故障，操作复杂，售后服务也不好。,2025-02-20,智能手环
851,44,亚马逊 智能加湿器 Lite,BM923,恩悌网络有限公司云计算,1.6,收到货后，这款亚马逊 智能加湿器 Lite质量太差。在早晨起床时完全不能正常工作。这钱花得太冤枉了。,2025-02-20,智能加湿器
1991,48,小米 智能手环 Lite,QV674,恒聪百汇科技有限公司互联网服务,2.4,对这款智能手环非常不满意，功能单一，浪费钱。,2025-02-19,智能手环
664,36,苹果 智能电饭煲 Basic,ME427,太极传媒有限公司物联网,4.6,必须承认，这款苹果 智能电饭煲 Basic值得推荐。特别是在早晨起床时表现尤为出色。推荐给有需要的朋友。,2025-02-17,智能电饭煲
792,35,索尼 智能音箱 Standard,GD537,浦华众城传媒有限公司数字科技,1.6,这款产品有严重问题，音质一般，已经申请退款。,2025-02-17,智能音箱
1527,1,博世 智能洗衣机 Ultra,FN751,图龙信息传媒有限公司云计算,3.8,我发现，这款博世 智能洗衣机 Ultra没有特别惊喜。优点是稳定性好。特别是在家庭聚会场景下表现一般。这个价位能买到这样的产品已经很不错了。,2025-02-17,智能洗衣机
1795,23,美的 智能摄像头 Max,FG235,鸿睿思博网络有限公司科技公司,1.2,使用一周后出现故障，价格偏高，售后服务也不好。,2025-02-16,智能摄像头
1868,40,亚马逊 智能门锁 Max,UE097,恩悌网络有限公司大数据分析,2.3,对这款智能门锁非常不满意，反应迟钝，浪费钱。,2025-02-16,智能门锁
458,36,苹果 智能电饭煲 Basic,MN973,超艺网络有限公司电子商务,2.4,对这款智能电饭煲非常不满意，操作复杂，浪费钱。,2025-02-15,智能电饭煲
1989,99,LG 智能扫地机器人 Advanced,FV053,泰麒麟传媒有限公司人工智能,3.1,这款产品优缺点都有，反应灵敏，但售后服务差。,2025-02-15,智能扫地机器人
1983,14,谷歌 智能加湿器 Pro,VG866,快讯信息有限公司大数据分析,1.6,坦白讲，这款谷歌 智能加湿器 Pro很失望。主要问题在于耗电量大。这钱花得太冤枉了。,2025-02-14,智能加湿器
775,23,美的 智能摄像头 Max,KG442,明腾科技有限公司智能科技,4.8,非常满意这次购买，做工精细，送货也很快。,2025-02-14,智能摄像头
813,85,海尔智慧家庭 智能空调 Ultra,OD228,华成育卓科技有限公司物联网,2.5,使用一周后出现故障，画质模糊，售后服务也不好。,2025-02-14,智能空调
780,7,格力 智能空调 Elite,ME427,太极传媒有限公司物联网,1.0,使用一周后出现故障，音质一般，售后服务也不好。,2025-02-13,智能空调
975,36,苹果 智能电饭煲 Basic,ZI402,巨奥传媒有限公司科技公司,3.8,这款智能电饭煲一般，反应灵敏，但是噪音控制有点问题。,2025-02-13,智能电饭煲
1001,46,博世 智能电饭煲 Max,SG571,凌云信息有限公司区块链技术,2.6,用了一段时间，这款博世 智能电饭煲 Max不推荐购买。电池寿命简直无法忍受。希望厂家能重视这些问题。,2025-02-13,智能电饭煲
1235,25,博世 智能扫地机器人 Advanced,XF063,同兴万点传媒有限公司移动应用开发,4.4,说实话，这款博世 智能扫地机器人 Advanced真的很不错。但是智能学习功能特别实用。和同价位其他产品相比更胜一筹。如果非要说缺点的话，说明书不够详细。总体来说还是很满意的。,2025-02-13,智能扫地机器人
1518,46,博世 智能电饭煲 Max,XC404,维旺明信息有限公司大数据分析,4.8,这款智能电饭煲质量很好，续航时间长。总体来说很满意。,2025-02-13,智能电饭煲
826,17,海尔智慧家庭 智能电饭煲 Max,WM652,明腾网络有限公司互联网服务,1.2,体验下来，这款海尔智慧家庭 智能电饭煲 Max很失望。主要问题在于操作复杂。唯一值得称赞的可能就是送货速度快。希望厂家能重视这些问题。,2025-02-12,智能电饭煲
1177,93,松下 智能音箱 Standard,RX839,七喜信息有限公司数字科技,4.3,这是我用过的最好的智能音箱之一，节能环保，性价比很高。,2025-02-12,智能音箱
1560,47,亚马逊 智能音箱 Lite,XF063,同兴万点传媒有限公司移动应用开发,2.1,对这款智能音箱非常不满意，耗电量大，浪费钱。,2025-02-12,智能音箱
130,61,谷歌 智能音箱 Mini,CH892,信诚致远科技有限公司虚拟现实,4.0,这款智能音箱质量很好，操作简单。总体来说很满意。,2025-02-11,智能音箱
953,80,西门子 智能体重秤 Advanced,PD136,雨林木风计算机传媒有限公司物联网,5.0,这是我用过的最好的智能体重秤之一，兼容性强，性价比很高。,2025-02-11,智能体重秤
1373,80,西门子 智能体重秤 Advanced,VG356,国讯信息有限公司金融科技,3.3,经过一段时间使用，这款西门子 智能体重秤 Advanced质量还行。优点是音质出色。此外连接稳定性有点问题。推荐给有需要的朋友。,2025-02-11,智能体重秤
1537,18,小米 智能门锁 Standard,HS034,济南亿次元网络有限公司数字科技,3.8,这款产品优缺点都有，安装方便，但安装困难。,2025-02-11,智能门锁
771,91,美的 智能冰箱 Basic,TS482,昂歌信息网络有限公司数字科技,4.4,这款智能冰箱的远程控制功能很实用，反应灵敏。,2025-02-10,智能冰箱
1598,26,海尔智慧家庭 智能灯具 Standard,NX044,和泰科技有限公司智能科技,1.2,对这款智能灯具非常不满意，智能化程度低，浪费钱。,2025-02-10,智能灯具
1204,96,飞利浦 智能马桶 Ultra,KG442,明腾科技有限公司智能科技,1.9,对这款智能马桶非常不满意，价格偏高，浪费钱。,2025-02-09,智能马桶
243,67,格力 智能窗帘 Plus,BM923,恩悌网络有限公司云计算,1.5,使用一周后出现故障，反应迟钝，售后服务也不好。,2025-02-08,智能窗帘
841,68,谷歌 智能空气净化器 Mini,HC500,和泰科技有限公司区块链技术,3.7,这款智能空气净化器一般，智能化程度高，但是连接稳定性有点问题。,2025-02-08,智能空气净化器
401,66,三星 智能音箱 Ultra,FO691,良诺传媒有限公司金融科技,4.3,这款智能音箱质量很好，操作简单。总体来说很满意。,2025-02-07,智能音箱
422,37,LG 智能电视 Elite,BM923,恩悌网络有限公司云计算,1.5,使用一周后出现故障，画质模糊，售后服务也不好。,2025-02-07,智能电视
503,29,海尔智慧家庭 智能开关 Ultra,UG538,方正科技网络有限公司电子商务,3.0,在看电影时使用还不错，但在其他情况下表现一般。,2025-02-07,智能开关
736,1,博世 智能洗衣机 Ultra,LM896,趋势网络有限公司移动应用开发,4.6,老实讲，这款智能洗衣机超出我的预期。然而远程控制功能特别实用。对得起这个价格。,2025-02-07,智能洗衣机
879,37,LG 智能电视 Elite,WW907,创亿信息有限公司移动应用开发,3.4,在多次对比之后选择了这款，这款智能电视优缺点都有。在冬天使用时，自动调节表现不错。值得一提的是连接稳定性有点问题。希望厂家能改进这些问题。,2025-02-07,智能电视
906,95,索尼 智能灯具 Advanced,GH966,数字100传媒有限公司物联网,2.7,对这款智能灯具非常不满意，操作复杂，浪费钱。,2025-02-07,智能灯具
192,53,LG 智能手环 Elite,BI779,商软冠联传媒有限公司物联网,4.9,这款智能手环的语音识别功能很实用，外观漂亮。,2025-02-06,智能手环
320,93,松下 智能音箱 Standard,PD136,雨林木风计算机传媒有限公司物联网,3.5,这款智能音箱一般，外观漂亮，但是信号强度有点问题。,2025-02-06,智能音箱
325,47,亚马逊 智能音箱 Lite,OD228,华成育卓科技有限公司物联网,2.9,这款产品有严重问题，操作复杂，已经申请退款。,2025-02-06,智能音箱
360,81,三星 智能空调 Advanced,MW869,创联世纪网络有限公司智能科技,4.6,使用后感觉，这款三星 智能空调 Advanced超出我的预期。总体来说还是很满意的。,2025-02-06,智能空调
636,15,博世 智能洗衣机 Elite,CE253,雨林木风计算机传媒有限公司数字科技,3.7,从我的使用体验来看，这款博世 智能洗衣机 Elite也没有特别失望。优点是画质清晰。然而在户外活动场景下表现一般。价格虽高，但物有所值。,2025-02-06,智能洗衣机
1132,53,LG 智能手环 Elite,ME937,和泰信息有限公司智能科技,2.1,在多次对比之后选择了这款，这款LG 智能手环 Elite有严重问题。连接稳定性简直无法忍受。希望厂家能重视这些问题。,2025-02-06,智能手环
1503,67,格力 智能窗帘 Plus,KM231,鸿睿思博网络有限公司人工智能,1.2,信号强度问题很严重，完全不值这个价格。,2025-02-06,智能窗帘
1571,65,华为 智能空调 Ultra,UK650,思优传媒有限公司网络安全,3.7,这款产品优缺点都有，节能环保，但反应迟钝。,2025-02-06,智能空调
199,81,三星 智能空调 Advanced,SP499,诺依曼软件传媒有限公司网络安全,4.6,使用了一个月，智能化程度高，没有发现任何问题。,2025-02-05,智能空调
473,90,松下 智能灯具 Mini,FO691,良诺传媒有限公司金融科技,1.8,对这款智能灯具非常不满意，稳定性差，浪费钱。,2025-02-05,智能灯具
1110,50,飞利浦 智能开关 Basic,DZ282,良诺信息有限公司移动应用开发,2.5,这款产品有严重问题，智能化程度低，已经申请退款。,2025-02-05,智能开关
583,28,亚马逊 智能洗衣机 Standard,PP445,新宇龙信息科技有限公司科技公司,1.5,这款产品有严重问题，操作复杂，已经申请退款。,2025-02-04,智能洗衣机
768,57,索尼 智能空调 Standard,PD136,雨林木风计算机传媒有限公司物联网,1.4,使用一周后出现故障，功能单一，售后服务也不好。,2025-02-04,智能空调
920,20,谷歌 智能门铃 Lite,RX839,七喜信息有限公司数字科技,2.5,散热问题问题很严重，完全不值这个价格。,2025-02-04,智能门铃
1744,19,海尔智慧家庭 智能电饭煲 Standard,IZ670,创联世纪网络有限公司数字科技,1.5,使用一周后出现故障，音质一般，售后服务也不好。,2025-02-04,智能电饭煲
420,72,小米 智能洗衣机 Pro,XC404,维旺明信息有限公司大数据分析,2.9,我发现，这款智能洗衣机有严重问题。电池寿命简直无法忍受。已经申请退款了。,2025-02-03,智能洗衣机
864,39,松下 智能电视 Elite,EX753,飞利信传媒有限公司电子商务,3.3,这款智能电视一般，做工精细，但是散热问题有点问题。,2025-02-03,智能电视
1546,63,格力 智能手环 Basic,CP557,良诺信息有限公司信息技术,1.0,不推荐这款智能手环，耗电量大，很失望。,2025-02-03,智能手环
252,35,索尼 智能音箱 Standard,SP499,诺依曼软件传媒有限公司网络安全,2.2,试用了几天，这款索尼 智能音箱 Standard不推荐购买。主要问题在于售后服务差。,2025-02-02,智能音箱
996,7,格力 智能空调 Elite,LM896,趋势网络有限公司移动应用开发,3.8,这款产品优缺点都有，兼容性强，但兼容性差。,2025-02-02,智能空调
1484,7,格力 智能空调 Elite,GH966,数字100传媒有限公司物联网,4.1,体验下来，这款智能空调真的很不错。并且自动调节功能特别实用。如果非要说缺点的话，噪音控制还有提升空间。有点贵了，但质量确实好。,2025-02-02,智能空调
1922,26,海尔智慧家庭 智能灯具 Standard,BA641,黄石金承信息有限公司网络安全,2.7,噪音控制问题很严重，完全不值这个价格。,2025-02-02,智能灯具
1972,84,苹果 智能空气净化器 Pro,HB450,和泰信息有限公司人工智能,4.4,作为第一次购买这类产品的新手，这款苹果 智能空气净化器 Pro非常满意。最让我失望的是自动调节功能特别实用。如果非要说缺点的话，配件可以再多一些。便宜没好货，这句话在这里很适用。,2025-02-01,智能空气净化器
390,45,格力 智能门铃 Lite,SH357,毕博诚信息有限公司生物科技,3.8,经过一段时间使用，这款智能门铃质量还行。在工作时时使用体验还不错。不仅如此连接稳定性有点问题。性价比很高。,2025-02-01,智能门铃
1403,60,华为 智能扫地机器人 Standard,EX753,飞利信传媒有限公司电子商务,2.4,收到货后，这款华为 智能扫地机器人 Standard质量太差。使用不到一周就出现了损坏。唯一值得称赞的可能就是价格便宜。希望厂家能重视这些问题。,2025-02-01,智能扫地机器人
1425,99,LG 智能扫地机器人 Advanced,ME427,太极传媒有限公司物联网,1.6,体验下来，这款LG 智能扫地机器人 Advanced功能实现得很糟糕。主要问题在于安装困难。唯一值得称赞的可能就是外观设计还不错。,2025-02-01,智能扫地机器人
1618,63,格力 智能手环 Basic,YX585,银嘉科技有限公司金融科技,5.0,坦白讲，这款智能手环设计很人性化。可以考虑其他品牌的同类产品。,2025-02-01,智能手环
1702,30,海尔智慧家庭 智能冰箱 Basic,FC851,飞海科技网络有限公司移动应用开发,2.3,散热问题问题很严重，完全不值这个价格。,2025-02-01,智能冰箱
790,11,飞利浦 智能净水器 Lite,BB289,通际名联科技有限公司移动应用开发,3.6,在做饭时使用还不错，但在其他情况下表现一般。,2025-01-30,智能净水器
1030,32,谷歌 智能门铃 Pro,WM652,明腾网络有限公司互联网服务,3.2,这款智能门铃一般，外观漂亮，但是噪音控制有点问题。,2025-01-30,智能门铃
1893,36,苹果 智能电饭煲 Basic,KG442,明腾科技有限公司智能科技,3.0,这款产品优缺点都有，智能化程度高，但稳定性差。,2025-01-30,智能电饭煲
17,47,亚马逊 智能音箱 Lite,FC851,飞海科技网络有限公司移动应用开发,2.4,不推荐这款智能音箱，稳定性差，很失望。,2025-01-29,智能音箱
327,34,海尔智慧家庭 智能空气净化器 Standard,FN751,图龙信息传媒有限公司云计算,4.5,这款智能空气净化器质量很好，续航时间长。总体来说很满意。,2025-01-29,智能空气净化器
342,87,博世 智能灯具 Mini,ZS800,华成育卓网络有限公司物联网,3.0,这款产品优缺点都有，节能环保，但使用说明不清。,2025-01-29,智能灯具
1150,8,小米 智能摄像头 Ultra,GG174,联通时科科技有限公司移动应用开发,4.9,这款产品的定时功能特别好用，在夜间使用时特别方便。,2025-01-29,智能摄像头
1575,9,博世 智能电饭煲 Ultra,SP499,诺依曼软件传媒有限公司网络安全,3.8,在晚上睡前使用还不错，但在其他情况下表现一般。,2025-01-29,智能电饭煲
48,80,西门子 智能体重秤 Advanced,AS968,华远软件网络有限公司数字科技,1.5,使用一周后出现故障，兼容性差，售后服务也不好。,2025-01-28,智能体重秤
132,53,LG 智能手环 Elite,ZS800,华成育卓网络有限公司物联网,2.5,噪音控制问题很严重，完全不值这个价格。,2025-01-27,智能手环
726,29,海尔智慧家庭 智能开关 Ultra,KM231,鸿睿思博网络有限公司人工智能,3.1,智能开关的质量还可以，外观漂亮，不过安装困难。,2025-01-27,智能开关
951,31,西门子 智能音箱 Max,GL585,商软冠联网络有限公司人工智能,2.1,使用一周后出现故障，稳定性差，售后服务也不好。,2025-01-27,智能音箱
1724,45,格力 智能门铃 Lite,FH577,超艺信息有限公司云计算,4.5,在看电影时时使用效果很好，特别是智能联动功能。,2025-01-27,智能门铃
1913,49,三星 智能冰箱 Standard,YX585,银嘉科技有限公司金融科技,3.3,这款产品优缺点都有，智能化程度高，但操作复杂。,2025-01-27,智能冰箱
1957,99,LG 智能扫地机器人 Advanced,KG442,明腾科技有限公司智能科技,2.5,电池寿命问题很严重，完全不值这个价格。,2025-01-26,智能扫地机器人
45,53,LG 智能手环 Elite,UG538,方正科技网络有限公司电子商务,1.7,对这款智能手环非常不满意，安装困难，浪费钱。,2025-01-26,智能手环
557,28,亚马逊 智能洗衣机 Standard,PW133,天益传媒有限公司区块链技术,5.0,智能洗衣机的设计很人性化，续航时间长，值得推荐。,2025-01-26,智能洗衣机
177,23,美的 智能摄像头 Max,SH357,毕博诚信息有限公司生物科技,2.7,对这款智能摄像头非常不满意，智能化程度低，浪费钱。,2025-01-25,智能摄像头
229,16,苹果 智能冰箱 Pro,BM923,恩悌网络有限公司云计算,3.1,使用后感觉，这款苹果 智能冰箱 Pro中规中矩。在办公室使用时，智能学习表现不错。值得一提的是使用久了会发现一些小问题。期待下一代产品能有所改进。,2025-01-25,智能冰箱
739,38,小米 智能电饭煲 Max,ZB457,戴硕电子科技有限公司云计算,5.0,智能电饭煲的设计很人性化，兼容性强，值得推荐。,2025-01-25,智能电饭煲
890,37,LG 智能电视 Elite,WM652,明腾网络有限公司互联网服务,2.9,老实讲，这款LG 智能电视 Elite完全不符合预期。使用不到一周就出现了异常。,2025-01-25,智能电视
